,sequence,gdaxi,ftse,gspc
,,,,
Date,,,,
2012-11-02,9051.2197265625,7363.85009765625,5868.60009765625,1414.199951171875
2012-11-05,9007.4404296875,7326.47021484375,5839.10009765625,1417.260009765625
2012-11-06,8975.150390625,7377.759765625,5884.89990234375,1428.3900146484375
2012-11-07,8972.8896484375,7232.830078125,5791.60009765625,1394.530029296875
2012-11-08,8837.150390625,7204.9599609375,5776.10009765625,1377.510009765625
2012-11-09,8757.599609375,7163.5,5769.7001953125,1379.8499755859375
2012-11-12,8676.4404296875,7168.759765625,5767.2998046875,1380.030029296875
2012-11-13,8661.0498046875,7169.1201171875,5786.2998046875,1374.530029296875
2012-11-14,8664.73046875,7101.919921875,5722.0,1355.489990234375
2012-11-15,8829.7197265625,7043.419921875,5677.7998046875,1353.3299560546875
2012-11-16,9024.16015625,6950.52978515625,5605.60009765625,1359.8800048828125
2012-11-19,9153.2001953125,7123.83984375,5737.7001953125,1386.8900146484375
2012-11-20,9142.6396484375,7172.990234375,5748.10009765625,1387.81005859375
2012-11-21,9222.51953125,7184.7099609375,5752.0,1391.030029296875
2012-11-22,9366.7998046875,7244.990234375,5791.0,1391.030029296875
2012-11-23,9366.7998046875,7309.1298828125,5819.10009765625,1409.1500244140625
2012-11-26,9388.9404296875,7292.02978515625,5786.7001953125,1406.2900390625
2012-11-27,9423.2998046875,7332.330078125,5799.7001953125,1398.93994140625
2012-11-28,9308.349609375,7343.41015625,5803.2998046875,1409.9300537109375
2012-11-29,9400.8798828125,7400.9599609375,5870.2998046875,1415.949951171875
2012-11-30,9446.009765625,7405.5,5866.7998046875,1416.1800537109375
2012-12-03,9458.1796875,7435.2099609375,5871.2001953125,1409.4599609375
2012-12-04,9432.4599609375,7435.1201171875,5869.0,1407.050048828125
2012-12-05,9468.83984375,7454.5498046875,5892.10009765625,1409.280029296875
2012-12-06,9545.16015625,7534.5400390625,5901.39990234375,1413.93994140625
2012-12-07,9527.3896484375,7517.7998046875,5914.39990234375,1418.0699462890625
2012-12-10,9533.75,7530.919921875,5921.60009765625,1418.550048828125
2012-12-11,9525.3203125,7589.75,5925.0,1427.8399658203125
2012-12-12,9581.4599609375,7614.7900390625,5945.89990234375,1428.47998046875
2012-12-13,9742.73046875,7581.97998046875,5929.60009765625,1419.449951171875
2012-12-14,9737.5595703125,7596.47021484375,5921.7998046875,1413.5799560546875
2012-12-17,9828.8798828125,7604.93994140625,5912.2001953125,1430.3599853515625
2012-12-18,9923.009765625,7653.580078125,5935.89990234375,1446.7900390625
2012-12-19,10160.400390625,7668.5,5961.60009765625,1435.81005859375
2012-12-20,10039.330078125,7672.10009765625,5958.2998046875,1443.68994140625
2012-12-21,9940.0595703125,7636.22998046875,5940.0,1430.1500244140625
2012-12-24,9940.0595703125,7636.22998046875,5954.2001953125,1426.6600341796875
2012-12-25,10080.1201171875,7636.22998046875,5954.2001953125,1426.6600341796875
2012-12-26,10230.3603515625,7636.22998046875,5954.2001953125,1419.8299560546875
2012-12-27,10322.98046875,7655.8798828125,5954.2998046875,1418.0999755859375
2012-12-28,10395.1796875,7612.39013671875,5925.39990234375,1402.4300537109375
2012-12-31,10395.1796875,7612.39013671875,5897.7998046875,1426.18994140625
2013-01-01,10395.1796875,7612.39013671875,5897.7998046875,1426.18994140625
2013-01-02,10395.1796875,7778.77978515625,6027.39990234375,1462.4200439453125
2013-01-03,10395.1796875,7756.43994140625,6047.2998046875,1459.3699951171875
2013-01-04,10688.1103515625,7776.3701171875,6089.7998046875,1466.469970703125
2013-01-07,10599.009765625,7732.66015625,6064.60009765625,1461.8900146484375
2013-01-08,10508.0595703125,7695.830078125,6053.60009765625,1457.1500244140625
2013-01-09,10578.5703125,7720.47021484375,6098.7001953125,1461.02001953125
2013-01-10,10652.6396484375,7708.47021484375,6101.5,1472.1199951171875
2013-01-11,10801.5703125,7715.52978515625,6121.60009765625,1472.050048828125
2013-01-14,10801.5703125,7729.52001953125,6107.89990234375,1470.6800537109375
2013-01-15,10879.080078125,7675.91015625,6117.2998046875,1472.3399658203125
2013-01-16,10600.4404296875,7691.1298828125,6104.0,1472.6300048828125
2013-01-17,10609.6396484375,7735.4599609375,6132.39990234375,1480.93994140625
2013-01-18,10913.2998046875,7702.22998046875,6154.39990234375,1485.97998046875
2013-01-21,10747.740234375,7748.85986328125,6181.0,1485.97998046875
2013-01-22,10709.9296875,7696.2099609375,6179.2001953125,1492.56005859375
2013-01-23,10486.990234375,7707.5400390625,6197.60009765625,1494.81005859375
2013-01-24,10620.8701171875,7748.1298828125,6264.89990234375,1494.8199462890625
2013-01-25,10926.650390625,7857.97021484375,6284.5,1502.9599609375
2013-01-28,10824.3095703125,7833.0,6294.39990234375,1500.1800537109375
2013-01-29,10866.7197265625,7848.56982421875,6339.2001953125,1507.8399658203125
2013-01-30,11113.9501953125,7811.31005859375,6323.10009765625,1501.9599609375
2013-01-31,11138.66015625,7776.0498046875,6276.89990234375,1498.1099853515625
2013-02-01,11191.33984375,7833.39013671875,6347.2001953125,1513.1700439453125
2013-02-04,11260.349609375,7638.22998046875,6246.7998046875,1495.7099609375
2013-02-05,11046.919921875,7664.66015625,6282.7998046875,1511.2900390625
2013-02-06,11463.75,7581.18017578125,6295.2998046875,1512.1199951171875
2013-02-07,11357.0703125,7590.85009765625,6228.39990234375,1509.3900146484375
2013-02-08,11153.16015625,7652.14013671875,6263.89990234375,1517.9300537109375
2013-02-11,11153.16015625,7633.740234375,6277.10009765625,1517.010009765625
2013-02-12,11369.1201171875,7660.18994140625,6338.39990234375,1519.4300537109375
2013-02-13,11251.41015625,7711.89013671875,6359.10009765625,1520.3299560546875
2013-02-14,11307.2802734375,7631.18994140625,6327.39990234375,1521.3800048828125
2013-02-15,11173.830078125,7593.509765625,6328.2998046875,1519.7900390625
2013-02-18,11407.8701171875,7628.72998046875,6318.2001953125,1519.7900390625
2013-02-19,11372.33984375,7752.4501953125,6379.10009765625,1530.93994140625
2013-02-20,11468.2802734375,7728.89990234375,6395.39990234375,1511.949951171875
2013-02-21,11309.1298828125,7583.56982421875,6291.5,1502.4200439453125
2013-02-22,11385.9404296875,7661.91015625,6335.7001953125,1515.5999755859375
2013-02-25,11662.51953125,7773.18994140625,6355.39990234375,1487.8499755859375
2013-02-26,11398.8095703125,7597.10986328125,6270.39990234375,1496.93994140625
2013-02-27,11253.9697265625,7675.830078125,6325.89990234375,1515.989990234375
2013-02-28,11559.3603515625,7741.7001953125,6360.7998046875,1514.6800537109375
2013-03-01,11606.3798828125,7708.16015625,6378.60009765625,1518.199951171875
2013-03-04,11652.2900390625,7691.68017578125,6345.60009765625,1525.199951171875
2013-03-05,11683.4501953125,7870.31005859375,6432.0,1539.7900390625
2013-03-06,11932.26953125,7919.330078125,6427.60009765625,1541.4599609375
2013-03-07,11968.080078125,7939.77001953125,6439.2001953125,1544.260009765625
2013-03-08,12283.6201171875,7986.47021484375,6483.60009765625,1551.1800537109375
2013-03-11,12349.0498046875,7984.2900390625,6503.60009765625,1556.219970703125
2013-03-12,12314.8095703125,7966.1201171875,6510.60009765625,1552.47998046875
2013-03-13,12239.66015625,7970.91015625,6481.5,1554.52001953125
2013-03-14,12381.1904296875,8058.3701171875,6529.39990234375,1563.22998046875
2013-03-15,12560.9501953125,8042.85009765625,6489.7001953125,1560.699951171875
2013-03-18,12220.6298828125,8010.7001953125,6457.89990234375,1552.0999755859375
2013-03-19,12468.23046875,7947.7900390625,6441.2998046875,1548.3399658203125
2013-03-20,12468.23046875,8001.97021484375,6432.7001953125,1558.7099609375
2013-03-21,12635.6904296875,7932.509765625,6388.60009765625,1545.800048828125
2013-03-22,12338.5302734375,7911.35009765625,6392.7998046875,1556.8900146484375
2013-03-25,12546.4599609375,7870.89990234375,6378.39990234375,1551.68994140625
2013-03-26,12471.6201171875,7879.669921875,6399.39990234375,1563.77001953125
2013-03-27,12493.7900390625,7789.08984375,6387.60009765625,1562.8499755859375
2013-03-28,12335.9599609375,7795.31005859375,6411.7001953125,1569.18994140625
2013-03-29,12397.91015625,7795.31005859375,6411.7001953125,1569.18994140625
2013-04-01,12135.01953125,7795.31005859375,6411.7001953125,1562.1700439453125
2013-04-02,12003.4296875,7943.8701171875,6490.7001953125,1570.25
2013-04-03,12362.2001953125,7874.75,6420.2998046875,1553.68994140625
2013-04-04,12634.5400390625,7817.39013671875,6344.10009765625,1559.97998046875
2013-04-05,12833.6396484375,7658.75,6249.7998046875,1553.280029296875
2013-04-08,13192.58984375,7662.64013671875,6276.89990234375,1563.0699462890625
2013-04-09,13192.349609375,7637.509765625,6313.2001953125,1568.6099853515625
2013-04-10,13288.1298828125,7810.6298828125,6387.39990234375,1587.72998046875
2013-04-11,13549.16015625,7871.6298828125,6416.10009765625,1593.3699951171875
2013-04-12,13485.1396484375,7744.77001953125,6384.39990234375,1588.8499755859375
2013-04-15,13275.66015625,7712.6298828125,6343.60009765625,1552.3599853515625
2013-04-16,13221.4404296875,7682.580078125,6304.60009765625,1574.5699462890625
2013-04-17,13382.8896484375,7503.02978515625,6244.2001953125,1552.010009765625
2013-04-18,13220.0703125,7473.72998046875,6243.7001953125,1541.6099853515625
2013-04-19,13316.48046875,7459.9599609375,6286.60009765625,1555.25
2013-04-22,13568.3701171875,7478.10986328125,6280.60009765625,1562.5
2013-04-23,13529.650390625,7658.2099609375,6406.10009765625,1578.780029296875
2013-04-24,13843.4599609375,7759.02978515625,6431.7998046875,1578.7900390625
2013-04-25,13926.080078125,7832.85986328125,6442.60009765625,1585.1600341796875
2013-04-26,13884.1298828125,7814.759765625,6426.39990234375,1582.239990234375
2013-04-29,13884.1298828125,7873.5,6458.0,1593.6099853515625
2013-04-30,13860.8603515625,7913.7099609375,6430.10009765625,1597.5699462890625
2013-05-01,13799.349609375,7913.7099609375,6451.2998046875,1582.699951171875
2013-05-02,13694.0400390625,7961.7099609375,6460.7001953125,1597.5899658203125
2013-05-03,13694.0400390625,8122.2900390625,6521.5,1614.4200439453125
2013-05-06,13694.0400390625,8112.080078125,6521.5,1617.5
2013-05-07,14180.240234375,8181.77978515625,6557.2998046875,1625.9599609375
2013-05-08,14285.6904296875,8249.7099609375,6583.5,1632.68994140625
2013-05-09,14191.48046875,8262.5498046875,6592.7001953125,1626.6700439453125
2013-05-10,14607.5400390625,8278.58984375,6625.0,1633.699951171875
2013-05-13,14782.2099609375,8279.2900390625,6631.7998046875,1633.77001953125
2013-05-14,14758.419921875,8339.1103515625,6686.10009765625,1650.3399658203125
2013-05-15,15096.0302734375,8362.419921875,6693.60009765625,1658.780029296875
2013-05-16,15037.240234375,8369.8701171875,6687.7998046875,1650.469970703125
2013-05-17,15138.1201171875,8398.0,6723.10009765625,1667.469970703125
2013-05-20,15360.8095703125,8455.830078125,6755.60009765625,1666.2900390625
2013-05-21,15381.01953125,8472.2001953125,6803.89990234375,1669.1600341796875
2013-05-22,15627.259765625,8530.8896484375,6840.2998046875,1655.3499755859375
2013-05-23,14483.98046875,8351.98046875,6696.7998046875,1650.510009765625
2013-05-24,14612.4501953125,8305.3203125,6654.2998046875,1649.5999755859375
2013-05-27,14142.650390625,8383.2998046875,6654.2998046875,1649.5999755859375
2013-05-28,14311.98046875,8480.8701171875,6762.0,1660.06005859375
2013-05-29,14326.4599609375,8336.580078125,6627.2001953125,1648.3599853515625
2013-05-30,13589.0302734375,8400.2001953125,6657.0,1654.4100341796875
2013-05-31,13774.5400390625,8348.83984375,6583.10009765625,1630.739990234375
2013-06-03,13261.8203125,8285.7998046875,6525.10009765625,1640.4200439453125
2013-06-04,13533.759765625,8295.9599609375,6558.60009765625,1631.3800048828125
2013-06-05,13014.8701171875,8196.1796875,6419.2998046875,1608.9000244140625
2013-06-06,12904.01953125,8098.81005859375,6336.10009765625,1622.56005859375
2013-06-07,12877.5302734375,8254.6796875,6412.0,1643.3800048828125
2013-06-10,13514.2001953125,8307.6904296875,6400.5,1642.81005859375
2013-06-11,13317.6201171875,8222.4599609375,6340.10009765625,1626.1300048828125
2013-06-12,13289.3203125,8143.27001953125,6299.5,1612.52001953125
2013-06-13,12445.3798828125,8095.39013671875,6304.60009765625,1636.3599853515625
2013-06-14,12686.51953125,8127.9599609375,6308.2998046875,1626.72998046875
2013-06-17,13033.1201171875,8215.73046875,6330.5,1639.0400390625
2013-06-18,13007.2802734375,8229.509765625,6374.2001953125,1651.81005859375
2013-06-19,13245.2197265625,8197.080078125,6348.7998046875,1628.9300537109375
2013-06-20,13014.580078125,7928.47998046875,6159.5,1588.18994140625
2013-06-21,13230.1298828125,7789.240234375,6116.2001953125,1592.4300537109375
2013-06-24,13062.7802734375,7692.4501953125,6029.10009765625,1573.0899658203125
2013-06-25,12969.33984375,7811.2998046875,6101.89990234375,1588.030029296875
2013-06-26,12834.009765625,7940.990234375,6165.5,1603.260009765625
2013-06-27,13213.5498046875,7990.75,6243.39990234375,1613.199951171875
2013-06-28,13677.3203125,7959.22021484375,6215.5,1606.280029296875
2013-07-01,13852.5,7983.919921875,6307.7998046875,1614.9599609375
2013-07-02,14098.740234375,7910.77001953125,6303.89990234375,1614.0799560546875
2013-07-03,14055.5595703125,7829.31982421875,6229.89990234375,1615.4100341796875
2013-07-04,14018.9296875,7994.31005859375,6421.7001953125,1615.4100341796875
2013-07-05,14309.9697265625,7806.0,6375.5,1631.8900146484375
2013-07-08,14109.33984375,7968.5400390625,6450.10009765625,1640.4599609375
2013-07-09,14472.900390625,8057.75,6513.10009765625,1652.3199462890625
2013-07-10,14416.599609375,8066.47998046875,6505.0,1652.6199951171875
2013-07-11,14472.580078125,8158.7998046875,6543.39990234375,1675.02001953125
2013-07-12,14506.25,8212.76953125,6544.89990234375,1680.18994140625
2013-07-15,14506.25,8234.8095703125,6586.10009765625,1682.5
2013-07-16,14599.1201171875,8201.0498046875,6556.39990234375,1676.260009765625
2013-07-17,14615.0400390625,8254.7197265625,6571.89990234375,1680.9100341796875
2013-07-18,14808.5,8337.08984375,6634.39990234375,1689.3699951171875
2013-07-19,14589.91015625,8331.5703125,6630.7001953125,1692.0899658203125
2013-07-22,14658.0400390625,8331.0595703125,6623.2001953125,1695.530029296875
2013-07-23,14778.509765625,8314.23046875,6597.39990234375,1692.3900146484375
2013-07-24,14731.2802734375,8379.1103515625,6620.39990234375,1685.93994140625
2013-07-25,14562.9296875,8298.98046875,6588.0,1690.25
2013-07-26,14129.98046875,8244.91015625,6554.7998046875,1691.6500244140625
2013-07-29,13661.1298828125,8259.0302734375,6560.2998046875,1685.3299560546875
2013-07-30,13869.8203125,8271.01953125,6571.0,1685.9599609375
2013-07-31,13668.3203125,8275.9697265625,6621.10009765625,1685.72998046875
2013-08-01,14005.76953125,8410.73046875,6682.0,1706.8699951171875
2013-08-02,14466.16015625,8406.9404296875,6647.89990234375,1709.6700439453125
2013-08-05,14258.0400390625,8398.3798828125,6619.60009765625,1707.1400146484375
2013-08-06,14401.0595703125,8299.73046875,6604.2001953125,1697.3699951171875
2013-08-07,13824.9404296875,8260.48046875,6511.2001953125,1690.9100341796875
2013-08-08,13605.5595703125,8318.3203125,6529.7001953125,1697.47998046875
2013-08-09,13615.1904296875,8338.3095703125,6583.39990234375,1691.4200439453125
2013-08-12,13519.4296875,8359.25,6574.2998046875,1689.469970703125
2013-08-13,13867.0,8415.759765625,6611.89990234375,1694.1600341796875
2013-08-14,14050.16015625,8438.1201171875,6587.39990234375,1685.3900146484375
2013-08-15,13752.9404296875,8376.2900390625,6483.2998046875,1661.3199462890625
2013-08-16,13650.1103515625,8391.9404296875,6500.0,1655.8299560546875
2013-08-19,13758.1298828125,8366.2900390625,6465.7001953125,1646.06005859375
2013-08-20,13396.3798828125,8300.0302734375,6453.5,1652.3499755859375
2013-08-21,13424.330078125,8285.41015625,6390.7998046875,1642.800048828125
2013-08-22,13365.169921875,8397.8896484375,6446.89990234375,1656.9599609375
2013-08-23,13660.5498046875,8416.990234375,6492.10009765625,1663.5
2013-08-26,13636.2802734375,8435.150390625,6492.10009765625,1656.780029296875
2013-08-27,13542.3701171875,8242.5595703125,6441.0,1630.47998046875
2013-08-28,13338.4599609375,8157.89990234375,6430.10009765625,1634.9599609375
2013-08-29,13459.7099609375,8194.5498046875,6483.10009765625,1638.1700439453125
2013-08-30,13388.8603515625,8103.14990234375,6412.89990234375,1632.969970703125
2013-09-02,13572.919921875,8243.8701171875,6506.2001953125,1632.969970703125
2013-09-03,13978.4404296875,8180.7099609375,6468.39990234375,1639.77001953125
2013-09-04,14053.8701171875,8195.919921875,6474.7001953125,1653.0799560546875
2013-09-05,14064.8203125,8234.98046875,6532.39990234375,1655.0799560546875
2013-09-06,13860.8095703125,8275.669921875,6547.2998046875,1655.1700439453125
2013-09-09,14205.23046875,8276.3203125,6530.7001953125,1671.7099609375
2013-09-10,14423.3603515625,8446.5400390625,6584.0,1683.989990234375
2013-09-11,14425.0703125,8495.73046875,6588.39990234375,1689.1300048828125
2013-09-12,14387.26953125,8494.0,6589.0,1683.4200439453125
2013-09-13,14404.669921875,8509.419921875,6583.7998046875,1687.989990234375
2013-09-16,14404.669921875,8613.0,6622.89990234375,1697.5999755859375
2013-09-17,14311.669921875,8596.9501953125,6570.2001953125,1704.760009765625
2013-09-18,14505.3603515625,8636.0595703125,6558.7998046875,1725.52001953125
2013-09-19,14766.1796875,8694.1796875,6625.39990234375,1722.3399658203125
2013-09-20,14742.419921875,8675.73046875,6596.39990234375,1709.9100341796875
2013-09-23,14742.419921875,8635.2900390625,6557.39990234375,1701.8399658203125
2013-09-24,14732.6103515625,8664.599609375,6571.5,1697.4200439453125
2013-09-25,14620.5302734375,8665.6298828125,6551.5,1692.77001953125
2013-09-26,14799.1201171875,8664.099609375,6565.60009765625,1698.6700439453125
2013-09-27,14760.0703125,8661.509765625,6512.7001953125,1691.75
2013-09-30,14455.7998046875,8594.400390625,6462.2001953125,1681.550048828125
2013-10-01,14484.7197265625,8689.1396484375,6460.0,1695.0
2013-10-02,14170.490234375,8629.419921875,6437.5,1693.8699951171875
2013-10-03,14157.25,8629.419921875,6449.0,1678.6600341796875
2013-10-04,14024.3095703125,8622.9697265625,6453.89990234375,1690.5
2013-10-07,13853.3203125,8591.580078125,6437.2998046875,1676.1199951171875
2013-10-08,13894.6103515625,8555.8896484375,6365.7998046875,1655.449951171875
2013-10-09,14037.83984375,8516.6904296875,6337.89990234375,1656.4000244140625
2013-10-10,14194.7099609375,8685.76953125,6430.5,1692.56005859375
2013-10-11,14404.740234375,8724.830078125,6487.2001953125,1703.199951171875
2013-10-14,14404.740234375,8723.8095703125,6507.7001953125,1710.1400146484375
2013-10-15,14441.5400390625,8804.4404296875,6549.10009765625,1698.06005859375
2013-10-16,14467.1396484375,8846.0,6571.60009765625,1721.5400390625
2013-10-17,14586.509765625,8811.98046875,6576.2001953125,1733.1500244140625
2013-10-18,14561.5400390625,8865.099609375,6622.60009765625,1744.5
2013-10-21,14693.5703125,8867.2197265625,6654.2001953125,1744.6600341796875
2013-10-22,14713.25,8947.4599609375,6695.7001953125,1754.6700439453125
2013-10-23,14426.0498046875,8919.8603515625,6674.5,1746.3800048828125
2013-10-24,14486.41015625,8980.6298828125,6713.2001953125,1752.0699462890625
2013-10-25,14088.1904296875,8985.740234375,6721.2998046875,1759.77001953125
2013-10-28,14396.0400390625,8978.650390625,6725.7998046875,1762.1099853515625
2013-10-29,14325.98046875,9022.0400390625,6774.7001953125,1771.949951171875
2013-10-30,14502.349609375,9010.26953125,6777.7001953125,1763.31005859375
2013-10-31,14327.9404296875,9033.919921875,6731.39990234375,1756.5400390625
2013-11-01,14201.5703125,9007.830078125,6734.7001953125,1761.6400146484375
2013-11-04,14201.5703125,9037.23046875,6763.60009765625,1767.9300537109375
2013-11-05,14225.3701171875,9009.1103515625,6746.7998046875,1762.969970703125
2013-11-06,14337.3095703125,9040.8701171875,6741.7001953125,1770.489990234375
2013-11-07,14228.4404296875,9081.0302734375,6697.2001953125,1747.1500244140625
2013-11-08,14086.7998046875,9078.2802734375,6708.39990234375,1770.6099853515625
2013-11-11,14269.83984375,9107.8603515625,6728.39990234375,1771.8900146484375
2013-11-12,14588.6796875,9076.48046875,6726.7998046875,1767.68994140625
2013-11-13,14567.16015625,9054.830078125,6630.0,1782.0
2013-11-14,14876.41015625,9149.66015625,6666.10009765625,1790.6199951171875
2013-11-15,15165.919921875,9168.6904296875,6693.39990234375,1798.1800537109375
2013-11-18,15164.2998046875,9225.4296875,6723.5,1791.530029296875
2013-11-19,15126.5595703125,9193.2900390625,6698.0,1787.8699951171875
2013-11-20,15076.080078125,9202.0703125,6681.10009765625,1781.3699951171875
2013-11-21,15365.599609375,9196.080078125,6681.2998046875,1795.8499755859375
2013-11-22,15381.7197265625,9219.0400390625,6674.2998046875,1804.760009765625
2013-11-25,15619.1298828125,9299.9501953125,6694.60009765625,1802.47998046875
2013-11-26,15515.240234375,9290.0703125,6636.2001953125,1802.75
2013-11-27,15449.6298828125,9351.1298828125,6649.5,1807.22998046875
2013-11-28,15727.1201171875,9387.3701171875,6654.5,1807.22998046875
2013-11-29,15661.8701171875,9405.2998046875,6650.60009765625,1805.81005859375
2013-12-02,15655.0703125,9401.9599609375,6595.2998046875,1800.9000244140625
2013-12-03,15749.66015625,9223.400390625,6532.39990234375,1795.1500244140625
2013-12-04,15407.9404296875,9140.6298828125,6510.0,1792.81005859375
2013-12-05,15177.490234375,9084.9501953125,6498.2998046875,1785.030029296875
2013-12-06,15299.8603515625,9172.41015625,6552.0,1805.0899658203125
2013-12-09,15650.2099609375,9195.169921875,6559.5,1808.3699951171875
2013-12-10,15611.3095703125,9114.4404296875,6523.2998046875,1802.6199951171875
2013-12-11,15515.0595703125,9077.1103515625,6507.7001953125,1782.219970703125
2013-12-12,15341.8203125,9017.0,6445.2998046875,1775.5
2013-12-13,15403.1103515625,9006.4599609375,6440.0,1775.3199462890625
2013-12-16,15152.91015625,9163.5595703125,6522.2001953125,1786.5400390625
2013-12-17,15278.6298828125,9085.1201171875,6486.2001953125,1781.0
2013-12-18,15587.7998046875,9181.75,6492.10009765625,1810.6500244140625
2013-12-19,15859.2197265625,9335.740234375,6584.7001953125,1809.5999755859375
2013-12-20,15870.419921875,9400.1796875,6606.60009765625,1818.3199462890625
2013-12-23,15870.419921875,9488.8203125,6678.60009765625,1827.989990234375
2013-12-24,15889.330078125,9488.8203125,6678.60009765625,1833.3199462890625
2013-12-25,16009.990234375,9488.8203125,6678.60009765625,1833.3199462890625
2013-12-26,16174.4404296875,9488.8203125,6678.60009765625,1842.02001953125
2013-12-27,16178.9404296875,9589.3896484375,6750.89990234375,1841.4000244140625
2013-12-30,16291.3095703125,9552.16015625,6731.2998046875,1841.0699462890625
2013-12-31,16291.3095703125,9552.16015625,6731.2998046875,1848.3599853515625
2014-01-01,16291.3095703125,9552.16015625,6731.2998046875,1848.3599853515625
2014-01-02,16291.3095703125,9400.0400390625,6717.89990234375,1831.97998046875
2014-01-03,16291.3095703125,9435.150390625,6730.7001953125,1831.3699951171875
2014-01-06,15908.8798828125,9428.0,6730.7001953125,1826.77001953125
2014-01-07,15814.3701171875,9506.2001953125,6755.5,1837.8800048828125
2014-01-08,16121.4501953125,9497.83984375,6721.7998046875,1837.489990234375
2014-01-09,15880.330078125,9421.6103515625,6691.2998046875,1838.1300048828125
2014-01-10,15912.0595703125,9473.240234375,6739.89990234375,1842.3699951171875
2014-01-13,15912.0595703125,9510.169921875,6757.2001953125,1819.199951171875
2014-01-14,15422.400390625,9540.509765625,6766.89990234375,1838.8800048828125
2014-01-15,15808.73046875,9733.8095703125,6819.89990234375,1848.3800048828125
2014-01-16,15747.2001953125,9717.7099609375,6815.39990234375,1845.8900146484375
2014-01-17,15734.4599609375,9742.9599609375,6829.2998046875,1838.699951171875
2014-01-20,15641.6796875,9715.900390625,6836.7001953125,1838.699951171875
2014-01-21,15795.9599609375,9730.1201171875,6834.2998046875,1843.800048828125
2014-01-22,15820.9599609375,9720.1103515625,6826.2998046875,1844.8599853515625
2014-01-23,15695.8896484375,9631.0400390625,6773.2998046875,1828.4599609375
2014-01-24,15391.5595703125,9392.01953125,6663.7001953125,1790.2900390625
2014-01-27,15005.73046875,9349.2197265625,6550.7001953125,1781.56005859375
2014-01-28,14980.16015625,9406.91015625,6572.2998046875,1792.5
2014-01-29,15383.91015625,9336.73046875,6544.2998046875,1774.199951171875
2014-01-30,15007.0595703125,9373.48046875,6538.5,1794.18994140625
2014-01-31,14914.5302734375,9306.48046875,6510.39990234375,1782.5899658203125
2014-02-03,14619.1298828125,9186.51953125,6465.7001953125,1741.8900146484375
2014-02-04,14008.4697265625,9127.91015625,6449.2998046875,1755.199951171875
2014-02-05,14180.3798828125,9116.3203125,6457.89990234375,1751.6400146484375
2014-02-06,14155.1201171875,9256.580078125,6558.2998046875,1773.4300537109375
2014-02-07,14462.41015625,9301.919921875,6571.7001953125,1797.02001953125
2014-02-10,14718.33984375,9289.8603515625,6591.60009765625,1799.8399658203125
2014-02-11,14718.33984375,9478.76953125,6672.7001953125,1819.75
2014-02-12,14800.0595703125,9540.0,6675.0,1819.260009765625
2014-02-13,14534.740234375,9596.76953125,6659.39990234375,1829.8299560546875
2014-02-14,14313.0302734375,9662.400390625,6663.60009765625,1838.6300048828125
2014-02-17,14393.1103515625,9656.759765625,6736.0,1838.6300048828125
2014-02-18,14843.240234375,9659.7802734375,6796.39990234375,1840.760009765625
2014-02-19,14766.5302734375,9660.0498046875,6796.7001953125,1828.75
2014-02-20,14449.1796875,9618.849609375,6813.0,1839.780029296875
2014-02-21,14865.669921875,9656.9501953125,6838.10009765625,1836.25
2014-02-24,14837.6796875,9708.9404296875,6865.89990234375,1847.6099853515625
2014-02-25,15051.599609375,9699.349609375,6830.5,1845.1199951171875
2014-02-26,14970.9697265625,9661.73046875,6799.2001953125,1845.1600341796875
2014-02-27,14923.1103515625,9588.330078125,6810.2998046875,1854.2900390625
2014-02-28,14841.0703125,9692.080078125,6809.7001953125,1859.449951171875
2014-03-03,14652.23046875,9358.8896484375,6708.39990234375,1845.72998046875
2014-03-04,14721.48046875,9589.150390625,6823.7998046875,1873.9100341796875
2014-03-05,14897.6298828125,9542.01953125,6775.39990234375,1873.81005859375
2014-03-06,15134.75,9542.8701171875,6788.5,1877.030029296875
2014-03-07,15274.0703125,9350.75,6712.7001953125,1878.0400390625
2014-03-10,15120.1396484375,9265.5,6689.5,1877.1700439453125
2014-03-11,15224.1103515625,9307.7900390625,6685.5,1867.6300048828125
2014-03-12,14830.3896484375,9188.6904296875,6620.89990234375,1868.199951171875
2014-03-13,14815.98046875,9017.7900390625,6553.7998046875,1846.3399658203125
2014-03-14,14327.66015625,9056.41015625,6527.89990234375,1841.1300048828125
2014-03-17,14277.669921875,9180.8896484375,6568.39990234375,1858.8299560546875
2014-03-18,14411.26953125,9242.5498046875,6605.2998046875,1872.25
2014-03-19,14462.51953125,9277.0498046875,6573.10009765625,1860.77001953125
2014-03-20,14224.23046875,9296.1201171875,6542.39990234375,1872.010009765625
2014-03-21,14224.23046875,9342.9404296875,6557.2001953125,1866.52001953125
2014-03-24,14475.2998046875,9188.76953125,6520.39990234375,1857.43994140625
2014-03-25,14423.1904296875,9338.400390625,6604.89990234375,1865.6199951171875
2014-03-26,14477.16015625,9448.580078125,6605.2998046875,1852.56005859375
2014-03-27,14622.8896484375,9451.2099609375,6588.2998046875,1849.0400390625
2014-03-28,14696.0302734375,9587.1904296875,6615.60009765625,1857.6199951171875
2014-03-31,14827.830078125,9555.91015625,6598.39990234375,1872.3399658203125
2014-04-01,14791.990234375,9603.7099609375,6652.60009765625,1885.52001953125
2014-04-02,14946.3203125,9623.3603515625,6659.0,1890.9000244140625
2014-04-03,15071.8798828125,9628.8203125,6649.10009765625,1888.77001953125
